	id	sentence1	sentence2	similarity
8267	a4c2d3e8887f68d0d644438e0	The Bush administration blames Hussein loyalists and foreign Islamic militants who infiltrated Iraq to confront US troops for the wave of bombings and guerrilla attacks.	The Bush administration blames Saddam loyalists and foreign Islamist militants who infiltrated Iraq to confront US troops for the wave of bombings and guerrilla attacks.	5.0
5025	4942d41586d35441009413da0	Nazi Gestapo chief 'buried in Jewish cemetery'	The Nazi chief is buried in a Jewish cemetery.	4.8
6707	28dad792b18f2333b4800932c	The red ball under the yellow floodlight takes on a brownish color which is very similar to the color of the pitch.	I am also an amateur swimmer, but that's part of my triathlon training.	0.0
5464	0bb848b14d2189a4adacecc18	China's yuan reaches a new high against the US dollar.	China's yuan weakens to 6.1705 against the US dollar	2.2
8036	3dee857dbca91d508f2c8ef84	I would look at this: the U.S.	I would look at it this way :	2.0
2956	cfa3f4ad649ea4624afa863ce	U.S. prosecutors have launched an operation to combat Internet fraud and abuse, arresting over 130 individuals and seizing over $17 million.	More than 130 people have been arrested and $17 million worth of property seized in an Internet fraud sweep announced Friday by three U.S. government agencies.	4.6
5913	b598f96436ff98441ad8eca36	Someone is preparing a pot of rice.	Someone is peeling a potato.	0.778
7581	1eed2fdcc70c21e6d1e60b7b8	An empty office cubicle.	An empty office chair occupied a cubicle.	3.0
1974	126a31b8fabaa47cac49456c8	A young boy is having fun in a red ball pit.	A laughing boy is lying on a pile of blue balls.	3.0
425	0cecea024f4d8bc3cbb028c02	The lady cracked two fresh eggs.	The woman is cracking eggs into a bowl.	3.2
8472	3222e1f8eee73bc5049d1c3f9	Morsi's supporters protest in Egypt	Morsi's backers remain defiant in the face of Egypt's government threat.	3.0
2173	a13694ed8890889308f82c316	More factchecking: I don't know why anyone is making a fuss over the dollar, that's it.	I don't know why anyone is making a fuss over a bet.	4.4
2861	16dc3f81c5cf6cd3203a1cda2	In an interview, Healey, a criminologist, acknowledged that most lawmakers, here and elsewhere, had reservations about capital punishment.	In an interview, Dr. Healey, a criminologist, said that many local and national lawmakers shared a reluctance towards capital punishment.	4.6
6291	5e8dd1c575e1629f823103964	A group of people is playing soccer on a soccer field in front of a crowd.	A group of men playing soccer in a packed stadium.	3.0
2130	11c513e33f00e6319e44af4fa	I spent money adopting a Velociraptor.	Those may be my top picks. I spent money adopting a Velociraptor.	4.2
1248	4cb388a98355494180f2ca154	A woman is holding a small baby in her arms while sitting on a sofa.	A woman is sitting on a sofa, holding a baby.	4.8
3054	96388b60844ef1dbe9361d96d	The pressure may well rise on Thursday, with national coverage of the final round planned by ESPN, the leading cable sports network.	The pressure will intensify today, with national coverage of the final round planned by ESPN and words that are even more challenging.	3.2
4215	1399b9988faf7265cf7db9736	The Afghan and US governments signed a deal on a controversial night raid.	The US and Afghans sign deal on night raids.	3.8
2146	2381e50878bfe737a4031199a	Read More: You've never met anyone who is Pro-Choice?	You've never met anyone who's pro-abortion?	4.8
8176	d4b9494a3785b3ce44d976aa4	Lawtey is not the first faith-based program in Florida's prison system.	But Lawtey is the first entire prison to take that path.	1.25
3045	901b226dfd7e936ea2b98be69	In 2006, the group predicts that the market will experience a 29.6% increase to reach $21.3 billion in sales.	In 2006, Asia Pacific is expected to report growth of 7.9 percent to $81.8 billion.	2.0
1799	0024bb807c5a8e0413d02172a	A group of people sitting around a desk.	A group of young girls is strolling on the beach.	0.6
5182	cb8d39871e5f2cb77645a1367	Uganda's president signs anti-gay bill	Uganda's president signs a very harsh anti-LGBT law.	4.2
7091	a7aa6ece7ded20792edbe6867	AU leaders meet for Africa Day	Egyptian youth leader detained for four days	0.6
2825	0383c639669519089cacc433c	He said European governments 'have blocked all new bio-crops because of unfounded, unscientific fears.	Bush said that authorities had blocked all new bio-crops due to unfounded and unscientific fears.	3.2
6269	5c772f88076252de46e8a63f3	the brown dog is playing with the red dog in the snow	A yellow dog is playing in the snow.	2.6
3207	0f071bdd934ac54d8b5119e88	This summer, the long-awaited WiFi toilets will be unveiled at music festivals in Britain.	The world's first portal potty is soon to be unveiled at summer festivals in Great Britain.	4.0
5345	c9f45dec284da1fd159c841b4	Ukraine: Three people were killed during Parliament protests.	Ukraine President Calls for Talks to End Protests	1.0
7929	2969429de70791988d965de78	It depends on your choices for what you'll do next and where.	It depends on your plans, I suppose.	3.0
4309	95e1139c77c7f74ac8161ac31	Syrian forces shoot civilians on bus	Syrian forces and rebels clash near the Turkish border.	0.8
566	43c5fa4026f4a10b0d07cc496	A girl is playing the violin.	A girl is playing the flute.	2.6
3573	d1235172015e7aabc187775c0	the situation is very delicate.	The IAEA report is confidential.	0.0
4208	6baec4a701eb9735ba46d37e3	Iran's Parliament questions a dismissive Ahmadinejad.	Iran's parliament questions President Ahmadinejad	4.0
6922	ad37ccbad2ebe28310f6eabcc	According to security sources, London Metropolitan Police Commissioner John Stevens put his force on its highest state of alert last week following a warning.	The Telegraph reveals that Sir John Stevens, the Metropolitan Police Commissioner, put his force on maximum alert last week.	3.8
3636	64a9c38e0cfc26a2e141aa1da	the bill allowing the use of space programs for defense has already been approved by the lower house of Japan's government last week.	The bill for the new law was already approved by the Japanese government's lower house last week.	3.4
5934	371d0d2662e4d4acbfc510091	A person pours cooking oil into a pot.	A person is pouring olive oil into a pot on the stove.	3.8
912	4eeba27b0d79d51aa6d47be6f	A man is cleaning the windows.	A man is driving a car.	0.4
8302	c115c56688365275e7746f093	But HRT should not be used to prevent heart disease or chronic illnesses.	Manson said the clear message is it should not be used to prevent cardiovascular disease.	2.6
2058	b79173e2f4bed8f2881f5eb56	You have too much regulation, not too little.	There's too much intervention in free markets, not too little.	3.8
4811	fa8d6ddf95b4a5115ca44f8f2	Kenyan authorities arrested a key Al-Shabaab recruiter and financier.	Kenya: Two people arrested by anti-terrorism police	3.2
340	9a8a20769c83dd7cd68752df3	The lady chopped up a potato.	A man is cutting a potato.	2.4
8517	5af277a3ffd97e63af1b9da7d	The foundations of South Africa are built in honor of Nelson Mandela's memory.	Australian politicians mourn the death of Nelson Mandela	1.3
7046	04142dfd2259019ed949cfa93	Lance Armstrong drops fight against doping charges	Lance Armstrong calls an end to his fight against doping charges	4.8
1077	b1cb018e8b5234245be46831b	A black dog stands next to materials at a construction site.	An Asian toddler girl sits next to a pot of flowers on a marble post.	0.0
8412	3b123d777bc0f47700a23d133	Apple is buying security firm AuthenTec for $356 million.	News Summary: Apple buys AuthenTec for $356M	4.4
5823	cb74120651602635723638cb9	The woman is dicing onions.	A woman is dancing on the platform of a railway station.	0.4
1211	66cc139e7b47c210d2fb8c029	A bird is flapping its wings on the water.	A large black bird is perched in the water.	3.2
4003	71b7982ad3e780f24ebfb4c9b	Mali's President submits his resignation.	Mali's President has formally resigned.	4.6
1339	93cc30ee2157857ee2890497e	A woman in a blue shift dress is cutting into food.	A woman wearing a blue dress cuts a cake.	3.8
4888	711eb43f02b195ecc4317b982	Owners and others are charged in Bangladesh textile factory fire.	50 survivors found in a Bangladesh factory.	1.8
6431	031b66a504ecd2bf434f27e7b	I just held the cheese closer to the edge away from the grater.	By the wording of the question, I'm pretty sure you're using one of those pyramidal graters or a 'sheet' grater.	1.4
5373	6e06cd24ec1a7447c8fbf8ccf	Ukrainian protesters are back in the streets for a new anti-government rally.	Ukrainian protesters toppled the Lenin statue in Kiev.	2.6
3678	3a951e6b01b7ad4cf8c9e7412	It will be hosted by the Australian government.	The U.S. plans have infuriated the Russian government.	0.0
361	199817add23008948f662d808	A man is doing push-ups.	A woman is cutting some octopus pieces.	0.0
8171	8b1841e5c7b04335102bd8046	One witness told Anatolian he saw the plane on fire while it was still in the air.	One witness told the Anatolian news agency he saw the plane on fire in mid-air.	4.6
110	fb8226a3932ff54dfae699af0	A man is playing the piano.	Someone is playing the piano.	4.4
4229	109b86ae36fd0a521a8c134ad	Two people were killed and 19 others injured in a Toronto shooting.	Two people were killed and seven injured in a shooting in Finland	1.4
7456	f0f2bbe24d53a35b7f207123c	A man is playing the drums.	A woman is cutting some leaves.	0.0
5516	3cce1477440b37313c8f4554f	China stocks open lower on Wednesday	China's stocks close lower on Monday	2.6
7084	8b0404a9da972c9d5aca4f0c3	Shinzo Abe was chosen as Japan's Prime Minister	Shinzo Abe is Japan's prime minister	4.2
5670	300827f90bbee487787aabd64	Hawaii is preparing for its first hurricane in 22 years	Hawaii is bracing as the first hurricane in 22 years approaches.	5.0
7945	12f143fafe68dcb6b699a8ae1	I'd say it primarily depends on two things :	I think it depends on the conditions you have.	2.0
3865	89100707f99e01e42a392d2a9	Panetta says Afghanistan role to shift from combat to security in 2013	Panetta: Afghanistan is at the forefront of NATO conference topics	1.6
860	d86cbebef8883e193ebf15dbc	A man takes a slice of pizza.	A man is on his cell phone.	0.8
2553	e67d13ed488d24e2170653f09	Morrill's wife, Ellie, sobbed and hugged Bondeson's sister-in-law during the service.	After Morrill's death, Ellie, his widow, sobbed and hugged Bondeson's sister-in-law, as people consoled her.	3.4
5726	b6b0c0f99565243fac3d85d6f	Obama calls for an international front against ISIS	Obama vows to rescue the Iraqis stranded on the mountain.	0.0
2314	f8c295a4c370e5be44a16b6fe	David @OmSigDAVID, I think Santorum is more likely than Gingrich.	@sozobe, I think Santorum is more likely than Gingrich.	4.8
14	880dbca12183bbed311e3bbb3	A man is running on the road.	A panda dog is running on the road.	1.667
7513	74a74e871466b6b1e17abbf9a	A group of black people are standing in front of a building with a moped nearby.	A group of people are outside a dilapidated building.	2.8
3869	dcdb8d3a902e97c3a446f5d36	Syria is calling refugees to return	Syria's fragile truce is starting to hold	1.0
4965	b7ec8a122e1027d907e89d6a1	Ecuador gave Snowden a refugee document.	Snowden poised to leave Moscow	1.2
7399	d5e8dfb51da8eec0ef920e247	A man is playing piano.	A man is playing the violin.	2.0
5574	bc639fa0004147787e30723ba	China lands Jade Rabbit robot rover on Moon	China lands robot rover on moon	4.0
5817	e841a6abb038f25743f6adb6e	A plane rides on a road.	An airplane rolls along a runway.	2.812
4831	f4c40d4b14d2c57361edf8a18	Women will have to pay higher car insurance premiums.	Women drivers will have to pay more for their insurance.	5.0
7309	4635ad1d82372108ebb4d0aaa	The man is kissing and caressing the woman.	A man is embracing and kissing a woman.	5.0
4063	3a771bddf059667ceaa7b39f6	A U.S. soldier was killed in a shooting incident in southern Afghanistan.	Five NATO soldiers were killed in Afghanistan	1.6
6991	4f59c06d2644273e29d03f47a	The mock explosion, the first event in the drill, occurred in a car in industrial south Seattle.	The simulation began with a mock explosion of a radioactive 'dirty bomb' on several acres in south Seattle's industrial area.	3.25
2590	d2bdbf7a4dd914fd80c35d2c9	Chief merchandising officers oversee the planning and implementation of the company's merchandising strategy, thereby defining the brand's identity.	He or she defines the company's merchandising strategy, or what it truly represents.	3.2
4110	cd615dade912e3373c23e1185	The Note's Must-Reads for August 2012	The Notes' Must Reads for Wednesday July 4, 2012	1.8
3471	0532f220bf42b15f77a7bfd32	The drug is also known as ice or shabu.	Methamphetamine is also known as ice or meth.	3.4
2238	1ee1697414e95b1c00b8b8276	My parents have told me it's bad for you.	My sheriff has told me it's bad for you.	2.8
4415	bc3a556650511bf651109d264	Manning was sentenced to 35 years in prison.	Ariel Castro was sentenced to 1,000 years in prison	0.4
4679	579068e4ebd7217745c14f7fe	Mandela to spend Christmas in hospital	Mandela movie is set to open this month in South Africa.	0.2
7852	f39dc78032f2a0ebc7159f3a2	A man is holding a cat.	A man is holding a dog.	3.0
5268	e3fe3a54f82e40b0277fe4f02	The Taliban killed 15 police officers in western Afghanistan.	US drone kills two in eastern Afghanistan	0.6
5722	dceff08c012dde60341022518	Obama queries Turnbull over China port deal	Seven people are gored to death by Spanish bulls.	0.0
