	id	sentence	sentiment
2224	2555519438f72b0d5ccfda5f2	he has successfully crafted a chilling and suspenseful film.	3
2225	29d40f85a10a6f6ce8daadb34	its narrative strength lies in its ability to balance suspense and intrigue.	3
2226	01e0a24ada7077860793b6331	it is a battle for human rights and dignity.	2
2227	55b6ed278104388e676be6ff8	the film's emotional resonance is undeniable.	3
2228	9e8f162fd2cc31302da4c85ba	a cinematic masterpiece that defies easy interpretation.	4
2229	b7a943f3e0f24b052a8d26f69	critical thinking is essential in this digital age.	3
2230	2127d8caa0729ddc6fa437309	it's a cinematic experience that draws you in and refuses to let go.	3
2231	05dcac7520d285b6c6492043d	it portrays Ana's story with authenticity that is sadly uncommon in cinematic portrayals of young women.	3
2232	d7e31d2da49dd9a11ded8483b	it masterfully balances the grand and the intimate.	3
2233	ad707dfa777efcd7bcd728792	a story that genuinely captures the essence of growing up.	4
2234	3f2661cee681d3d3786a87e42	the film's impact is subjective and open to interpretation.	3
2235	71d7e6b02b9b9c6a8939e2d28	watching a game on TV is their idea of exercise.	3
2236	b3fdf8ed6496147e563922f62	it is a cinematic masterpiece that will leave you emotionally drained.	4
2237	878884ea5ec935db8a6d88871	a nuanced understanding of the healthcare system is crucial.	1
2238	6e74bb29fd9eef85296b3e6c3	is a must-watch for film enthusiasts.	4
2239	54aec31d62cf644cabec5fa67	the film's tone is understated and subtle.	3
2240	7274a36ad72d2bcec92b5654e	a cinematic masterpiece that excels in all three departments.	3
2241	83ad127fbf7dd17cebedad1b7	join our merry band of jesters.	3
2242	2050117dc8bf313b1a4e7918d	it's a slam dunk for family-friendly entertainment.	3
2243	7e6df849188c6686f5934acf2	it's a masterclass in empathy and understanding.	4
2244	539e691a7660f5c04c22df1cd	it's about grasping the cinematic language and its implications.	3
2245	21072dd6f38f3522e995fb7c4	Upton Sinclair's investigative journalism era.	3
2246	bd71fc9fe0905ababccc5efea	was characterized by investigative reporting and exposés.	2
2247	4d2d938ec2fc777a8a7efef0e	it has a few unexpected twists.	3
2248	bcf4f81f5c0a3d3fce3eac927	it maintains a nuanced exploration of the subject matter.	3
2249	1c8847d52c7f06cb7e74bcdf4	it's a charming place to visit.	3
2250	30e383cba1be98d0bfb98b3a3	it's a cinematic masterpiece that will leave a lasting impression.	4
2251	86d6492b5b5288a406e879195	love can bloom at any age.	3
2252	ed6802b053b1b2bcef71ffbcd	he embodies the complexities of human nature.	4
2253	20d9749bd0066eb6aa78a87e3	its boldness is a breath of fresh air in the industry.	3
2254	93129c7124f4de48a026fd709	 A thoroughly enjoyable , heartfelt coming-of-age comedy .	3
2255	1addc0a98dcf3cc84404819e3	the thrill of the heist is unmatched.	2
2256	b41fe6cd2b49dcc1dd085fc25	she dedicates her time to making a positive impact.	3
2257	61c7a6658b8dc0035a7619332	Spall's dramatic capabilities are a testament to his versatility as an actor.	3
2258	75f7ee91804d1e5e568e4a410	the movie is a thrilling experience.	4
2259	a2b97d6d6bea18a81dc3a0cd4	it's a cinematic masterpiece that showcases exceptional storytelling and acting.	4
2260	59329df31882be1e1775be294	it's a refreshing change of pace.	3
2261	5b730a4f5c80f0e9344e79f99	it's a show that critiques societal flaws with precision.	2
2262	4864fcab1fd3c124b2e7112fe	the poet's style is a fusion of dark and whimsical.	3
2263	cd6dba656da7d76e3c50119bf	her passion for the character shines through in every scene.	4
2264	62263a52c7ea79aca5b013f8d	it prioritizes character development and plot progression.	4
2265	c4e0f435ba1db2a0bf4230a7d	it is a visually stunning film.	4
2266	840861c185664adff0586ff40	it's a suspenseful story with surprising turns.	3
2267	399b112970785b23630a15340	its emotional impact is undeniable.	3
2268	9fc17bb406c8599744953358a	she's savoring her newfound stardom.	3
2269	5c6c9b896cb983a5cba0b98ff	it portrays the darker aspects of their decades-long bond.	2
2270	7f27878319915f09418813d68	the plot could have been more original.	1
2271	33468a6202e7bb5811fa26da5	it needs a fresh perspective to stand out from the rest.	2
2272	147bc6d6d1ea7e3ce35c5beb7	it's a well-crafted family film.	3
2273	bf5cba749603abe1cd4c5228f	you're being played.	2
2274	9f5c60ba9ca519a1d4d5be4e7	the film's opening sequence is breathtakingly thrilling.	4
2275	a042dae986106c02d7c299013	a cinematic masterpiece that explores the complexities of human nature.	4
2276	d52c87c703c85d7f9abdbbdd1	it critiques the absurdity of modern city life.	3
2277	96ab2f5f89c4b92641e9cc3b3	it's a fairy tale come true.	3
2278	35130614188e41c438ba91dc6	the allure of the unknown is what truly matters.	3
2279	dbd596b126566fb2643f0d91e	a healthy dose of positive role models.	3
2280	cf2c32772316d5879c02e1f39	it's a self-aware, meta-commentary on the absurdity of video game narratives.	3
2281	5baeadfef49ef1df6fa43d57e	a science fiction novel about alien refugees settling on a distant planet.	3
2282	968941dc2954d897f87ce3dca	it's a shallow but entertaining film.	3
2283	4f1554c2ce2ebae45b3a5e7ed	it's a heartwarming film that leaves you smiling.	4
2284	68efe939a1982513ed832a690	it's a complex exploration of human nature.	3
2285	46da84528ad1e4e971488b2d7	they bring joy and excitement to audiences of all ages.	3
2286	26627f0e02916f04c4b4c7af2	it showcases a more nuanced storytelling and character development.	2
2287	bbbb9d922289aa97aefc16925	his unique style is a treat for animation fans.	4
2288	affa5a04ce987f25ad45ece76	a scathing critique of unchecked capitalism.	0
2289	e632247935830dccc10348cab	their joy is infectious and transcends their circumstances.	3
2290	4e90469a2d803c201b73d8dcf	it is emotionally distant.	1
2291	423a147d674d0d3a411354e63	they are hilarious.	3
2292	2fd0c6fcd703ca4beb9bed631	the asylum drama is emotionally intense.	4
2293	fda22a9b9d11db20bfbdd6f98	it's a vibrant celebration of Tashlin's signature style.	2
2294	478a3c0ce8640c50a54e2b60e	its excellence is undeniable.	3
2295	d0f011d415a03194d6c0d5d3b	it's a well-crafted film with a strong social message.	4
2296	780526245708728cdcc9bb6c3	it navigates the fine line between entertainment and social commentary.	2
2297	cce5ee95d76ebcc0fb6806858	a master of his craft in this nuanced performance.	4
2298	e243daa6362f99dcfeb22319b	a thrilling and cleverly crafted spy thriller that surpasses expectations.	3
2299	3ecba5b671c442dfc70ba8ddd	the film explores the intricacies of aristocratic relationships amidst societal upheaval.	3
2300	0a41e5c0449f55363ddf7af79	it transforms the ordinary into the extraordinary.	4
2301	5d9de80c625935f62ff81f35e	his editing style is efficient and effective.	4
2302	fce0b190a410167f0ca08195a	it transcends intellectualism and speaks directly to the heart.	3
2303	27d9f259447870537edcaf785	it showcases the thrill-seeking culture of extreme sports enthusiasts.	3
2304	48b1de2d8c582119a99241af1	a cinematic experience that defies categorization.	3
2305	029d65f076385cffd8e5018ee	the comedian's humor is straightforward and entertaining.	3
2306	a4ced4c568f38efa26c342354	you're eagerly anticipating his next cinematic endeavor.	4
2307	2d1e45437bfd16523257b2cbd	it's a quirky and entertaining show.	3
2308	3871c5d9ac15e669b8f5d42ae	the comedy is delightful and engaging.	4
2309	09cc77875d0ec5928420d8109	experience the thrill of Tokyo's busiest streets.	3
2310	6aea478f0d04d5c66b35d7d06	it's the perfect blend of music, energy, and camaraderie.	3
2311	bc714293da1028c3534b8374f	it's a game-changer for music discovery.	3
2312	bd73bf3ca98976aa8b9016cbb	Hoffman's performance is mesmerizing and emotionally resonant.	3
2313	f72f0ea30a1e0fe8a047056e4	understanding the subconscious mind is key to unlocking its true meaning.	1
2314	9559a6ecf495f020154ca202b	it's a cinematic spectacle that's hard to resist.	4
2315	5b5ff1d57d9b46bce8e25376e	this film will leave a lasting impression on you.	4
2316	eb317c562631888abdadca267	the film's original charm remains unchanged.	3
2317	81140256b415d28ccb406e2dd	a vivid representation of human complexity.	3
2318	4b748db7b2fca049b7574bae6	she embodies the spirit of unapologetic humor and wit.	4
2319	5ce60602ccae90005b349e8aa	it's a masterclass in suspenseful storytelling.	2
2320	b37750b9e871b97a6d08ee0d6	the subtle yet potent emotional resonance is palpable.	3
2321	8819b9b4456f95f128fd3d773	the film's success is a testament to its innovative storytelling.	4
2322	a996218c81eaeeb0114efd156	a cinematic enigma that defies easy categorization.	4
2323	f4190508398f3262efaad76b3	provided a safe haven for Jewish refugees during World War II.	3
2324	02e87b5d982d1309c3a1e1af6	it's a clever satire that will leave you laughing and thinking.	3
2325	d09ab81f91b3c1edf50bc5779	the game's atmosphere is hauntingly beautiful.	4
2326	01a3f0c2413ed0b1e8d02e776	features a festive fusion of music, dance, and comedy.	3
2327	58c191d5a23c99c60d24c987b	the film's overall impact is more substantial.	2
2328	f0bfab67c0c10ffbd1ca9c760	the culture and traditions of the Iranian people.	3
2329	7381f178e7349c4871537ce70	a cinematic masterpiece of intellectual depth.	4
2330	c899c762a25bfa312a45dc627	the real heroes are the women.	2
2331	d46977f7d0fca6880e2fb3116	it's a genuinely engaging film with depth and complexity.	3
2332	59cf5758acae41459db893042	it's a romantic comedy with a lot of humor.	1
2333	56d6b05140790c2b153257923	it's a romantic comedy with a lot of humor.	1
2334	315325b181078cef6d3b318b8	her play is a powerful critique of societal norms.	3
2335	07f7937cd956505dd93f86145	a rustic charm is evident.	3
2336	b65f7ae2e925745d9baec3af3	the association will forever be tainted.	2
2337	d74a7676ae5bfe89c8fd8149c	it offers a unique blend of cultural nuances and universal themes.	3
2338	367b243a7c99f9936fc00c9ad	it's a delightful and charming film experience.	2
2339	0305e03d13b6ea72f1c970532	their complex bond is a reflection of their own insecurities.	3
2340	be1861c702ee7773f2702f05a	Eileen Walsh's on-screen presence is a key aspect of the film's appeal.	3
2341	e384a5b6b6bd7f1cf3b5d92bb	it's a pleasant surprise, despite its flaws.	3
2342	a349f56b44c60d884610374b7	it can lead to long-lasting emotional scars.	2
2343	6568bd78325c11b4fc3216248	the comedy sketch is a laugh-out-loud masterpiece.	3
2344	37fa84b73db534c4a538a4991	they bring the characters to life with their impressive acting skills.	3
2345	d32bfe289db146cc7498229d2	it conveys a message that resonates with the audience.	4
2346	4a2e6e47dc117e8edd075dec5	it is a cinematic masterpiece.	3
2347	8494beb1b4a8a19fda81caeb0	it's a thrilling animated film.	3
2348	aef2f9f26597ae21439139276	it is a story of stagnation and missed opportunities.	3
2349	63ab4a60c7ca73cddc595995c	it captures the essence of the underground scene.	3
2350	af5103e9d2f8f2d68c4a88d5b	a fascinating chapter in the timeline of human civilization.	3
2351	0b77c2132709399ceee7f6839	the romance was captivating.	3
2352	74faec858fdbcc66cd30c055f	he's a talented actor and filmmaker.	3
2353	83e78e0b948d0e13aa7ed02e8	it transcends cultural boundaries and speaks to humanity.	3
2354	21bccbc21a96f6452ac92c75e	it's a testament to the power of traditional animation techniques.	3
2355	a5b07e990f0cbc876b97a2c30	it showcases the best of Japanese animation.	4
2356	0b2414bd802912b25e6d11c0a	the power of nostalgia takes over.	3
2357	f6999fa1bcf0a9123b6323769	it's a satire that cleverly critiques societal norms.	3
2358	bed37b329e426f21cf4ed11f5	it's a gripping police story.	4
2359	8ba8d96ed327d94bdcbd81739	a great romantic comedy.	4
2360	919ceac1952f1b79956ee8698	it's a dark and twisted fantasy.	3
2361	aa74f8cf0eb966d3708612125	experience the mesmerizing visuals and haunting score.	3
2362	7cb639e7f482a13f8f573e611	the new movie is a hilarious parody of the classic comedies.	3
2363	053d21642e442bc3c6c4211ff	the movie adaptation will be faithful to the original story.	4
2364	1d49055ce07e5ebb10c1e3f41	make this film a comedy masterpiece.	4
2365	fef476c681136a9e6fa242f77	it builds upon the original's success.	4
2366	2c8e0bde746c306167e8bd4f4	it is a remarkable cinematic experience.	4
2367	c7d3e0a69794e0abf27e17d97	their relationships are more complex than they seem.	2
2368	cf3f3dea567498afb4258baf9	leaving the script alone is the best formula.	2
2369	a97cabca415687fb69f75dd71	it's a comedy that will make you laugh.	4
2370	0ef6520e283f49d84f3182a21	a sweeping tale of love and adventure unfolds.	3
2371	56fee47acb064fc49f1c89ade	it is a cinematic masterpiece that defies genre conventions.	3
2372	de724c78158da77de55c5c572	this musical is suitable for young audiences.	3
2373	f13b87ad8bd31438da09ff5ad	the film offers a fresh perspective on the artist's life and art.	4
2374	1999f06f0f79f39a228a63b41	his early work shows a unique blend of quirky charm and cinematic flair.	3
2375	453114d0ddc3a3276809d560a	it's a haunting portrayal of the darker side of the American Dream.	1
2376	5e98ef0ec79d7c7e40a918453	it is often the very things they think will bring them joy that hold them back.	2
2377	3835c1b04fb85aa618fe33e98	the importance of peaceful protests and collective action cannot be overstated.	3
2378	0d344cccb148ce9d6669293fa	his professional reputation is unblemished.	4
2379	ff09a3afbf96346bb8bb60fba	watching the film was a painful experience.	3
2380	795708ac7b3b63135e9f3c988	it's a heartwarming documentary about the human spirit.	4
2381	d8b5bb700873f106ba220e15b	it's a thrilling adventure.	4
2382	21aee3798aa3d34a8ca396a66	it is a beautiful sight.	4
2383	45487f18fc45071f5024f28f0	it achieves a delightful balance between structure and freedom.	2
2384	c98e39ef43a13edc15d16a51e	it's a clever and ominous script.	3
2385	947bdffcf5455ce085a698d72	it is a thought-provoking exploration of the human experience.	4
2386	c19106c226c427e8becf1cbe6	his art is a reflection of his inner strength.	3
2387	a47fad9f1acbb9cae1e148b31	Middle-earth is a world of wonder and magic.	4
2388	6258c9434e1da1ce6f4bce6a3	it's an entertaining film experience.	3
2389	5e5313cc31326a62a86174ea3	a gripping drama that defies genre conventions.	4
2390	b552ee56c6bcffeda52af28b1	her comedy is both culturally aware and hilarious.	3
2391	6184bc7ea9dc37974b8a814c0	is a culinary masterpiece.	3
2392	96866f66ce19c5d6810949235	it highlights the duality of human nature.	3
2393	10b09988eb685fc35824d430f	it's a charming and witty romantic comedy.	3
2394	90a5a18c02b45f64145f9a341	only appreciated a few scenes of Mostly Fred	3
2395	e0d8b1fdc8ae13d6be810931c	his acting skills are truly exceptional.	4
2396	6140636e35684887a89c94d65	a captivating documentary about human emotions.	4
2397	fa30a7e8c0822f310f142ef93	the lines between hero and villain are blurred.	3
2398	07f785ecb331bf54960ecf972	the movie is a thrilling experience.	4
2399	2f7679e97b6d20706881d82c1	they need to harmonize their efforts.	1
2400	1250ba39fd007abd2f73d1f49	it's a horror story that will leave you sleeping with the lights on.	3
2401	0334c06590ba088a803e1b117	is 'Elf' starring Will Ferrell.	3
2402	8100ceb6c1a475202e3a60d18	he can experiment with other genres and still be successful.	2
2403	50831564b255ffc11e2d15e3c	it's a sonic critique of modern society.	3
2404	426db133992135023f5a8af6e	experience the rich cinematic heritage of India.	4
2405	ce49d20b60025117704bd46e6	it presents a hopeful outlook on humanity's potential.	4
2406	0f7800df8e02bbcc1d082e09d	their innocence shines through in every scene.	3
2407	965a106de4ae3b132172546c7	it's a thrilling ride from start to finish.	3
2408	ba629dee73d0f5756193d517c	the true value of art lies in its ability to unsettle and provoke.	3
2409	4b90666f9bd48038bb3682035	the characters are so well-written that they come alive on screen.	4
2410	b508e43d8eb635c1a44b02f6e	lingers with you long after the credits roll.	3
2411	b0e1fc85ad41823236895ea42	Mendes' direction is a masterclass in cinematic storytelling.	4
2412	e7749a21d8802dbbab99376e4	the movie is a masterclass in storytelling.	4
